"Cameroon/Central African Republic: Conflict, January 2013",36
עיריית ירושלים,36
כנסת,36
המשרד להגנת הסביבה,36
Culture,35
Curtin Cultural Makathon,35
Pessoas,35
Economia y finanzas,35
Kultūra,35
Forschungsdaten,35
オリンピック・パラリンピック,35
リンク,35
ที่ตั้ง/ช่องทางการติดต่อ,35
"Paraguay: Floods, June 2014",35
Comunicacions,35
Εργασία,35
2022 AI-CUP 秋季賽,35
Organização Territorial,34
Occupation des sols,34
e-Learning,34
商業・サービス業,34
Crime şi Justiţie,34
Cultură,34
Montserrat,34
Construction and housing,34
Toboggan Creek Collection,34
Imagery,34
Inclusión Social y Reconciliación,34
territorio-y-medio-ambiente,34
Άρθρα,34
משרד החוץ,34
Izglītība un sports,33
Tokelau,33
Niue,33
Elevation and Depth,33
Sports and Recreation,33
"Istruzione,cultura & sport",33
Exploración y Producción de Hidrocarburos,33
Publicaciones,33
"Northern Ghana: Floods, September 2007",33
Takwimu,33
Humanitarian Data,33
Socioeconomics,33
ressources en eau,32
PAGE21,32
Justicia,32
Environmental Reporting BC,32
Landgate SLIP Large-Scale Topographic Service,32
مراكز خدمة المتعاملين,32
Social services,32
"Crime, justice and law",32
terveys-ja-sosiaalipalvelut,32
Comercio,32
Banca y Finanzas,32
สาขารายได้และรายจ่ายของครัวเรือน,32
"Liberia: Ebola, September 2014",32
"The Philippines, Typhoon Pablo (Bopha), December 2012",32
くらし・生活,32
Faktury,32
Roads and travel,32
Forêts,31
Justiça,31
Census Profiles,31
SLIP Public Secure Western Power Service,31
設備,31
Gestão pública,31
[ISO19115] 生物生態類 / Biota,31
Agricultură,31
Environmental Services,31
文化藝術,31
Commercio e Impresa,31
poblacion,31
Transporte General,31
Магистранты ВШЭ - 2018 ,31
Summer of Data,31
"St Lucia: Hurricane Tomas, November 2010",31
Statistikk/statistics,31
Diversidade e Inclusão,30
SLIP Public Plants and Animals Service,30
WL_ES_Vilanova_OBSEA_use_case_5,30
Institucional,30
Administração,30
Arts and Culture,30
Community Trends,30
Columbia Basin Water Monitoring Framework,30
鉱工業,30
就醫,30
KECAMATAN,30
Geography,30
Performance and Expenditure Reviews,30
Emergencias,30
Natural Heritage (الإرث الطبيعي),30
"Namibi: Floods, March 2009",30
การบริการประชาชนและประสิทธิภาพภาครัฐ,30
"Παιδεία, πολιτισμός και αθλητισμός",30
Hλεκτρονικός Οδηγός,30
PerSys - ColdSpot CSP,29
MODIS Land Surface Temperature,29
Urbanização,29
GovHack NZ,29
รายงานการประชุม - คณะกรรมการสุขภาพแห่งชาติ,29
Voimajärjestelmän tila,29
"Tieslietas, iekšlietas un drošība",29
求學及進修,29
Kultur,29
Landwirtschaft,29
แผนที่และข้อมูลเชิงพื้นที่,29
"The Gambia: Flooding, August 2022",29
"Saint Vincent and the Grenadines: La Soufrière Volcano Eruption, April 2021",29
"Beirut, Lebanon: Explosion, August 2020",29
"Anguilla and British Virgin Islands: Hurricane Irma, September 2017",29
"Cote d’Ivoire: Post-election violence, April 2011",29
משרד הפנים,29
Wirtschaft und Wissenschaft,29
การบริหารจัดการน้ำทั้งระบบ,29
Emploi,29
História,28
Pétrole,28
Industrie,28
SLIP Public Industry and Mining Service,28
SLIP Public Imagery and Maps Service,28
Urbanisme,28
ตัวชี้วัดการพัฒนาเมืองของกรุงเทพมหานคร,28
البيئة الطبيعية,28
Administration and Operations,28
חינוך,28
商業・工業・金融,28
Security,28
Economie și finanțe,28
Wallis and Futuna Islands,28
People,28
Legal Aid,28
Parks and recreation,28
Position Paper,28
Наследие,28
Museums in Jordan (متاحف في الأردن),28
Открытость государства,28
משרד התיירות,28
Youth,28
Hazards,28
Patrimoine,28
B.C. Tourism,27
WA Marine Map,27
SLIP Public Soil Landscape Service,27
SLIP Public Geology and Soils Map Service,27
หลักสูตรอาชีวศึกษา,27
PROEN,27
Extensão,27
Despesas e Orçamentos,27
Checklist,27
Factsheets Lernwerkstatt Klimawandelanpassung,27
นิสิต นักศึกษา,27
Saint Barthélemy,27
Bildung,27
指標でみる宮崎県,27
Sociale,27
Trasparenza,27
Estadísticas demográficas,27
Anticorrupción,27
Solicitudes de información,27
МММ и порожденные вокруг МММ структуры,27
"Serbia: Floods, May 2014",27
"Benin: Floods, July 2009",27
"Myanmar, Cyclone Nargis, May 2008",27
משרד הביטחון,27
משרד התחבורה,27
"משרד העבודה, הרווחה והשירותים החברתיים",27
อื่น ๆ,27
Heritage & History,27
Sundhed,27
Arts audio-visuels,27
Aliments pour animaux,26
Urban Planning,26
Infraestructura,26
Seguridad Ciudadana,26
AgHack,26
Infrastrukturë,26
Safety,26
福祉,26
Jersey,26
Falkland Islands (Malvinas),26
Miscellaneous,26
Finance and employment,26
Freizeit,26
Subak Data Cooperative,26
Правоохранительные органы,26
KHOJ,26
"Paraguay: Floods, April 2016",26
"Pakistan: Earthquake, October 2005",26
"Jamaica: Hurricane Dean, August 2007",26
Некоммерческие организации,26
那須町,26
RSUD,26
Geographie,26
PerSys - Land Cover Prototype LCP,25
Flood,25
HackED,25
Gestão de Pessoas,25
Pilihanraya Kebangsaan,25
Guernsey,25
Skeena Fisheries Commission Collection,25
การทำปศุสัตว์,25
Открытые данные Ульяновской области,25
Audiovisual datasets (قواعد بيانات تضم مواد سمعية بصرية، فيديوهات),25
רשות ניירות ערך,25
רשות הטבע והגנים,25
רשות החברות הממשלתיות,25
Levekår,25
"Δικαιoσύνη, νομικό σύστημα και δημόσια ασφάλεια",25
Eau potable,24
การบริหารจัดการชุมชนในพื้นที่ป่า,24
Industria y energía,24
ข้อมูลหนี้สาธารณะ,24
Arsim,24
Hoạt động khác,24
Airports,24
教育・文化,24
[ISO19115] 海洋資訊類 / Oceans,24
化学物質,24
Vide,24
Saint Pierre and Miquelon,24
"Bonaire, Sint Eustatius and Saba",24
Indigenous,24
Wet'zinkwa Water Sustainability Project Collection,24
Ge­sund­heit,24
Éducation et recherche,24
ดินและที่ดิน,24
משרד הבינוי והשיכון,24
נציבות שירות המדינה,24
משרד העלייה והקליטה,24
Performance,24
IsoMemo Network,24
Økonomi og finanser,24
"Γεωργία, αλιεία, δασοκομία και τρόφιμα",24
Συμμετοχικές Διαδικασίες,24
Ouvidoria,23
経済・産業,23
Holy See,23
Disaster recovery,23
SEED Layer Intersect Tool: BAM (stage 1) layer list,23
Wahlen,23
Sicurezza Urbana,23
Comercialización de Hidrocarburos Líquidos,23
Generación de Energía Eléctrica,23
"Chile: Wildfires, January 2017",23
กฎ ระเบียบ ข้อบังคับ และมาตรฐานการผลิตและสินค้าเกษตร,23
המשרד לביטחון הפנים,23
המשרד לנושאים אסטרטגיים והסברה,23
Culture & Tourism,23
การเติบโตอย่างยั่งยืน,23
防災・安全,23
Hurricane Sandy Coastal Resiliency,23
Manifestations et Festivals culturels,23
สถิติอุตสาหกรรม,22
Justice,22
Inflation Database,22
教育・文化・スポーツ,22
e-Stat分類-行政,22
Cultura e Turismo,22
งบประมาณและการใช้จ่ายของภาครัฐ,22
Foreign Investment,22
FIMP Open,22
2019 Novel Coronavirus,22
"Training, employment and jobs",22
Skeena Watershed Initiative Collection,22
Regiones y ciudades,22
"Yemen: Cyclone Chapala, November 2015",22
משרד האנרגיה,22
המשרד לשירותי דת,22
Revenue & Taxation,22
การเกษตร,22
BLDS Building Permit Data,22
Social Municipalism,21
Cryosphere,21
経済・観光,21
OK EPSCoR - Group Data/Tools,21
Medio Rural,21
Cancelled Elective Operations Data,21
Pitcairn,21
Norfolk Island,21
Pendidikan dan Kebudayaan,21
Transport Maritime,21
Kunst und Kultur,21
CTR-Sistemi idrici,21
Economia e Finanze,21
Organismos de Control,21
RDS,21
くらしの情報,21
kyselyaineistot,21
Совет Федерации,21
Libraries catalogs and archives (فهارس وأرشيف المكتبات),21
"Pakistan: Landslide, January 2010",21
כאן תאגיד השידור הישראלי,21
רשות התחרות (רשות ההגבלים העסקיים לשעבר),21
Umwelt ,21
産業・しごと,21
Utilities,21
Бичлэг,21
科研,21
IT & Télécoms,21
RACLETS Field Campaign,21
Données Climatiques,20
Documentation et legislation,20
Exploitants - main d'oeuvre -et cadres,20
Ground Deformation,20
"Trends of Land Surface Change from Landsat time-series 1999-2014, Alaska (US)",20
Maîtrise de l'Énergie,20
Strategic Land and Resource Plans,20
保険・福祉,20
Transporti ,20
Demografia,20
Saneamento,20
ข้อมูลเพื่อใช้วิเคราะห์และตัดสินใจ,20
תכנון עיר וגיאוגרפיה,20
תרבות ותיירות,20
British Indian Ocean Territory,20
EKONOMI,20
Housing & Properties,20
Mobilità e Trasporti,20
ด้านสังคม,20
Utilities + Communication,20
paakaupunkiseudun-historialliset-kartat-ja-ortoilmakuvat,20
Агентство ипотечного жилого строительства,20
"Islamic, Late Ottoman Period (العهد العثماني المتأخر)",20
Arts & Culture,20
הרשות הארצית לכבאות והצלה,20
出生及收養,20
Барилга,20
Y tế,20
Marginalized Communities,20
Umwelt und Verkehr,20
Bildung und Wissenschaft,20
富山県の魅力・観光,20
県政の情報,20
Ενέργεια,20
Livre,20
PETA-CARB,19
Atmosphere,19
สถิติการขนส่งและโลจิสติกส์,19
SLIP Public Marine and Estuaries,19
WABBA,19
"Equipements, bâtiments et logements",19
Invasives,19
Well-being and Economy,19
Mjedisi,19
SAGA_Portimao,19
Administração e Finanças,19
תחבורה,19
Bed Availability and Occupancy,19
Insfrastruktur,19
Åland Islands,19
Financiën,19
Library,19
Civic Vitality & Governance,19
Suolo,19
"Agricoltura, pesca, silvicultura e prodotti alimentare",19
Pubblica Amministrazione,19
"Comercio, Industria y Turismo",19
Sistema Registral,19
Trainings,19
"Syrian Arab Republic: Earthquake, February 2023",19
"Djibouti: Floods, December 2019",19
Parkraum & P+R / B+R,19
PesaYetu,19
الحجز البلدي,19
محاضر الجلسات,19
医療・健康・福祉,19
Орон зайн өгөгдөл,19
Transport & Communication,19
Environment & Climate ,19
Objednávky,19
Ном,19
AI-Market Project,19
Cartographie,19
Autres,19
Arts plastiques,19
Passageiros,18
Pesquisa e Pós-Graduação,18
สาธารณสุข,18
Columbia-Kootenay Headwaters,18
市政情報,18
都市計画・建物・住宅,18
環境・交通・まちづくり,18
[ISO19115] 農業相關類 / Farming,18
Suomi-Venäjä-Suomi,18
Юстиція та судочинство,18
Antarctica,18
French Southern and Antarctic Territories,18
Svalbard and Jan Mayen Islands,18
Datatón para el Desarrollo - Epicentro,18
Conservation and Environment,18
Business and Industrial Development,18
Methodology,18
Tyhee Lake Watershed Collection,18
工業統計,18
災害,18
オープンデータ,18
Agricoltura,18
Lavoro e formazione,18
Deporte y Recreación,18
Otros,18
Transporte Automotor,18
10) การปรับเปลี่ยนค่านิยมและวัฒนธรรม,18
SDG03: สุขภาพและความเป็นอยู่ที่ดี,18
ilmanlaatu-ja-ilmasto,18
helsingin-tilastolliset-vuosikirjat,18
Общественная палата РФ,18
Федеральная служба регулирования алкогольного рынка,18
Олимпиада Сочи,18
"Ukraine: Complex, March 2022",18
"Burkina Faso: Floods, September 2009",18
"Chile: Floods, March 2015",18
"Comoros Floods, April 2012",18
ปัจจัยการผลิต,18
"Freizeit, Kultur und Tourismus",18
โครงสร้างพื้นฐาน ระบบโลจิสติกส์ และดิจิทัล,18
Licensing,18
Tourism and Recreation,18
Transportation and Infrastructure,18
NIS: Networked Intelligent Systems,18
Τουρισμός,18
Culture par région,18
Etudes et Analyses,18
Commerce extérieur,17
แหล่งท่องเที่ยว,17
SLIP Public Bush Fire Prone Areas Service,17
Siguria publike,17
Disabilities,17
ข้อมูลตามภารกิจของสำนักงาน,17
農業,17
Integrated Performance Measures Monitoring,17
Health Visitors,17
Transports,17
South Georgia and the South Sandwich Islands,17
Heard Island and McDonald Islands,17
Cocos (Keeling) Islands,17
Christmas Island,17
กลุ่มข้อมูลด้านเทคนิค,17
Food Science,17
Seymour Lake Collection,17
社会生活基本調査,17
Jugend,17
สาขาหญิงและชาย,17
"Sierra Leone: Landslides, August 2017",17
"Kenya, Floods, December 2006",17
"El Salvador: Floods, November 2009",17
עיריית ראשון לציון,17
עיריית חדרה,17
רשות מקרקעי ישראל,17
Địa phương,17
Sports & Youth Affairs,17
Información Económica,17
気象データ,17
Aviculture,16
"Trends of Land Surface Change from Landsat time-series 1999-2014, Eastern Siberia (RU) ",16
"Trends of Land Surface Change from Landsat time-series 1999-2014, Western Siberia (RU)",16
Toolik Lake,16
Circumpolar Arctic Vegetation Map,16
Esportes,16
ข้อมูลสารสนเทศทางการเงินการเงินของสหกรณ์และกลุุ่มเกษตรกร,16
สถิติการท่องเที่ยวและกีฬา,16
Coastal Erosion,16
Resilience Support Data,16
Tsunami,16
Papers Past Open Data,16
Emergency,16
วิเคราะห์ ประเมิน คาดการณ์สถานการณ์ภัยแล้ง และอุทกภัย,16
建設,16
Sosial,16
"Lazer, Cultura, Desporto",16
População e sociedade,16
الطلب الوطني على سوق المواد الغذائية,16
Food Security Knowledge,16
Cycling and Bikeways,16
Ice,16
רווחה וספורט,16
Cultural Affairs,16
Інфраструктура і транспорт,16
Bouvet Island,16
Health and Safety,16
Overheid,16
Weather forecast,16
Utilities and Communications,16
Veg og transport,16
geodata,16
Trasporti ,16
Orden Público y Seguridad 	Orden Público y Seguridad ,16
Deportes,16
Participación Ciudadana,16
Publication,16
Outlooks,16
商業 ・サービス業,16
helsingin-historialliset-kartat,16
Грантовые программы,16
Федеральные целевые программы,16
Министерство связи и массовых коммуникаций РФ,16
Judicial Reforms,16
Prison,16
"Pakistan: Floods, August 2022",16
"Bahamas and Turks and Caicos: Hurricanes, September 2017",16
Dominion,16
กฎหมายและกระบวนการยุติธรรม,16
City Policies,16
 Πληθυσμός και κοινωνία,16
Arts scéniques,16
 Musique et Danse,16
Enseignement  -Recherche - Vulgarisation ,15
SLIP Public People and Society Service,15
Migration Studies,15
Acesso à Informação,15
Pesquisa,15
Governo e Política,15
Finanças,15
3PClim,15
"Justiție, sistem legislativ și siguranță publică",15
Фінанси,15
City Government,15
Sunshine and Radiation,15
Property,15
Facilities and structures,15
Tour­is­mus,15
NZGBS Graphics,15
Performance Scorecards,15
transporte,15
Transporte Ferroviario,15
1) ความมั่นคง,15
Образование,15
Государственные проекты,15
Policing,15
"Guyana: Floods, June 2021",15
Survey and Maps,15
Turisme,15
Авто тээвэр,15
พลังทางสังคม,15
Elections,15
Verwaltung und Haushalt,15
Atividades Económicas,15
Hotelaria,15
Rede Educativa,15
Equipamentos Desportivos,15
Prix agricoles,14
Northern Circumpolar Soil Carbon Database version 2,14
"Trends of Land Surface Change from Landsat time-series 1999-2014, Eastern Canada (CA)",14
Religião,14
Mines,14
Old Growth Technical Advisory Panel (TAP),14
Landgate SLIP Subscription Cadastral Service ,14
Landgate Historical Cadastre Service,14
รายงานประจำปีสำนักงานคณะกรรมการสุขภาพแห่งชาติ,14
ธรรมนูญ,14
ธรรมนูญสุจริต,14
การประเมินผลกระทบด้านสุขภาพ,14
防災	,14
Segurança,14
Graduação,14
Emprego e Renda,14
Elderly,14
בריאות ורפואה,14
防災・安全・安心,14
NGEE-Arctic,14
PCRS,14
Surveys,14
Taajuusohjatut reservit,14
Zinātne un tehnoloģijas,14
Kelautan dan Perikanan,14
Social and Community Services,14
Urban  Planning,14
Gezondheid,14
"Atmosphere, Climatology, Meteorology",14
2019-20 Bushfire-related datasets: Compilation from the Science Economics and Insights Division,14
Arbeit und Erwerb,14
商業統計,14
In-year spending,14
Wohnen und Immobilien,14
Balneazione,14
209_attivit,14
"Vivienda, Ciudad y Territorio",14
Conocimiento e Investigación,14
Gestión Pública/Administrativa,14
Distribución de Energía Eléctrica,14
Organizzazione Enti,14
Laws,14
"South Sudan: Conflict, January 2014",14
"Haiti: Hurricane Matthew, October 2016",14
"Albania: Floods, January 2010",14
Fuss- & Radverkehr,14
שירות בתי הסוהר,14
رخص البناء,14
Газар,14
Population & Social Welfare,14
การวิจัยและพัฒนานวัตกรรม,14
國科會 AI 主題研究計畫,14
Agriculture,13
บริการศึกษาธรรมชาติด้านสัตว์ป่า,13
Landgate SLIP Subscription ​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​​Administrative Areas Service,13
都市計画,13
e-Stat分類-医療,13
St. Mary-Moyie,13
観光・イベント,13
00. 一般性參考資料 / General reference,13
Outcomes,13
Säätösähkö,13
"Agricultură, silvicultură, pescuit și produse alimentare",13
Lingkungan Hidup,13
服兵役,13
求職及就業,13
Estimates of Provincial Expenditure,13
Socio-economic Data,13
Sonstiges,13
Aria,13
137_movimento-migratorio,13
Participación ciudadana,13
Asentamientos informales,13
สาขาบัญชีประชาชาติ,13
jatteet-ja-kierratys,13
Архив вики проектов,13
Human Rights,13
Private Initiatives / Individuals (المبادرات الفردية),13
"Ecuador: Earthquake, April 2016",13
"Bahamas: Hurricane Matthew, October 2016",13
עיריית אופקים,13
Industries & Commerce,13
那珂川町,13
Rendimiento,13
"Leisure, sport and culture",13
醫療影像,13
Tourisme,13
Action culturelle,13
Crisis Municipalism,12
เพื่มพื้นที่ป่าอนุรักษ์ให้ได้ร้อยละ 25 ของพื้นที่ประเทศ ภายในปี 2569,12
เพาะเลี้ยง ส่งเสริมเกษตรกร,12
สถิติหญิงและชาย,12
"Climat, air et énergie",12
สมัชชาสุขภาพแห่งชาติ,12
静岡県-医療,12
静岡県-商工・サービス業,12
Administrata,12
Praia do Carneiro - Porto,12
Caminha WAVY littoral,12
Aveiro - Vagueira,12
Công nghiệp,12
Gestió econòmica,12
Meio ambiente e recursos hídricos,12
Covid,12
Decisões,12
الميزانيات الحكومية,12
العرض الوطني على السوق الغذائية,12
National Food Market Demand,12
OAL_Finland,12
Northwest Columbia,12
Upper Columbia,12
e-shape: Urban resilience to extreme weather,12
GCOS,12
流感,12
主計,12
腸病毒,12
סביבה ,12
Map Data,12
公共施設,12
02. 文化與藝術 / Culture and the arts,12
[ISO19115] 經濟活動類 / Economy,12
Cancer waiting times,12
Clasificatoare şi Nomenclatoare,12
"Pangan, Tanaman Pangan, dan Hortikultura",12
"Perindustrian, Perdagangan, Koperasi, dan UKM",12
生育保健,12
Monterrey,12
ฝ่ายวิจัย,12
GEDSI,12
Gemeente,12
Planning and Cadastre,12
Mining,12
Transportdata,12
Promet,12
Javne ustanove,12
Obrazovanje,12
140_struttura-aziendale,12
Función Pública,12
Educación ,12
Refinación de Hidrocarburos,12
Лавлах файл,12
การทำประมงและสัตว์น้ำ,12
Чемпионат мира по футболу 2018,12
Открытые данные портала data.gov.ru,12
"Madagascar: Tropical Cyclone Enawo, March 2017",12
MapAction Resources,12
"Paraguay: Floods, June 2012",12
הרבנות הראשית לישראל,12
Vær og miljø,12
Food & Nutrition,12
行政情報,12
Bins and recycling,12
語辭語音語料,12
Budget,12
Permafrost Region Disturbances across the Arctic and Subarctic,11
Upper Kuparuk River Region,11
"Maatalous, kalastus, metsätalous ja elintarvikkeet",11
กิจกรรมด้านการท่องเที่ยว,11
Wildfire Risk Reduction,11
Housing Needs Reports,11
Australian Indian Ocean Territories - Cocos (Keeling) Islands,11
Network Medicine,11
รายงานการประชุม - คณะกรรมการพัฒนาระบบและกลไกการประเมินผลกระทบด้านสุขภาพ,11
静岡県-防災・安全・防犯,11
静岡県-社会福祉・高齢者福祉,11
Serviços de utilidade pública e do estado,11
Xuất nhập khẩu,11
ckan-ibama,11
PROPI,11
Meio Ambiente e Urbanismo,11
Nota Fiscal Eletrônica,11
OAL_Austria,11
עירייה,11
[ISO19115] 氣候氣象類 / Climatology Meteorology Atmosphere,11
สถาบันอุดมศึกษา,11
"France, Metropolitan",11
Keagamaan,11
"Kependudukan, Pemberdayaan Perempuan dan Perlindungan Anak",11
Civil Society,11
Verkiezingen,11
Ruimte,11
Lake Kathlyn Collection,11
Lakelse Lake Sockeye Rehabilitation Program,11
its-factory,11
Transport Aérien,11
Infrastruktura,11
Adresar,11
Instituciones de Justicia,11
Energías Renovables,11
Minería,11
กล้องวงจรปิด,11
สาขาการเงิน การธนาคาร และการประกันภัย,11
Διοίκηση - Διοικητική διαίρεση,11
Архивы официальных видеоканалов YouTube,11
Архивы сайтов правоохранительных органов России,11
"Equatorial Guinea: Explosion, March 2021",11
"Syria: CCCM, May 2020",11
"Madagascar: Floods, March 2012",11
"Mexico City: Floods, November 2007",11
"חברת נתיבי תחבורה עירוניים- נת""ע",11
רכבת ישראל,11
الملك البلدي,11
統計・情報公開・監査,11
Tài chính,11
Pacific Community Centre for Ocean Science,11
Pacific Inclusive Education,11
Sanitary and Phytosanitary (SPS) Measures ,11
Тайлан,11
AMPAC-Net Geospatial,10
Alaska Arctic Tundra Vegetation Map,10
สถิติพลังงาน,10
BC Government API Registry,10
SLIP Public Education Service,10
Environmental Protection Authority,10
Constituency Profiles,10
e-Stat分類-社会福祉,10
Campanha Baía do Seixal,10
Indicadores Econômicos,10
ศาสนา ศิลปะ และวัฒนธรรม,10
Food Security Inputs,10
OAL_Germany,10
OAL_Greece,10
住まい・くらし,10
[ISO19115] 環境活動類 / Environment,10
[ISO19115] 地球科學相關類 / Geoscientific Information,10
06. 人類活動 / Human activities,10
Dimensions of Biodiversity,10
Diagnostic Waiting Times,10
Ārlietas,10
Enerģija,10
Integrare Europeană,10
Turism,10
กำลังคน,10
Nomenclatoare,10
Keuangan,10
การประเมินรับรอง (survey),10
Information and Communication Technologies,10
กลุ่มข้อมูลสื่อสารองค์กรและการบริหารจัดการ,10
Penataan Ruang,10
生命禮儀,10
Training Materials,10
Seismology and Acoustics,10
โครงข่ายทางหลวงชนบทและสะพาน,10
API,10
Manuscript Report Series,10
Water Monitoring Data Portal Collection,10
Phylogeny and taxonomy of New Zealand’s fungi,10
Météorologie,10
Communication,10
Estimates of National Expenditure,10
Adjusted Estimates of Provincial Revenue and Expenditure,10
Educazione e Istruzione,10
"Económica, Industria y Comercio",10
Sectores económicos,10
Distribución de Gas Natural,10
"Registros, Padrones  y/o Listados Nacionales en Salud",10
Movilidad Urbana,10
Guidelines & SOPs,10
地域コミュニティ,10
เกษตรกรรม,10
vaestoennusteet,10
Министерство финансов,10
Economics,10
Περιβάλλον,10
"Kosovo: Flooding, January 2023",10
"Malawi: Cholera Outbreak, 2023",10
"Kenya: Drought, December 2021",10
"Caribbean: Tropical Storm Isaac, August 2018",10
רשות שוק ההון הביטוח והחיסכון,10
עיריית באר שבע,10
תמר פריאנטה,10
רשות השירות הלאומי אזרחי,10
המשרד לשיתוף פעולה אזורי,10
"ערוץ 10 החדש בע""מ",10
Maternity and Births,10
Waiting Times,10
Geografia i Localització,10
FFA Maritime Boundaries Project,10
Мэдээ - News,10
Kultur und Freizeit,10
AMPAC-Net Chambers,9
AMPAC-Net Incubations,9
Vegetation Height from Sentinel-1 and Sentinel-2,9
Land Cover Classification from Sentinel-1 and Sentinel-2,9
Patterned Ground Grids,9
Toolik Lake Area,9
"Oikeus, oikeusjärjestelmä ja yleinen turvallisuus",9
Kansainväliset asiat,9
Phosphate,9
Vegetation Resource Inventory,9
SLIP Public Transport Service,9
SLIP Public Soil Risk Map Service,9
SLIP Public Farming Service,9
DBCA Fire Restricted Services,9
DMIRS Imagery Service,9
Vues aériennes et imagerie,9
utilitiesCommunication,9
ระเบียบ,9
医療,9
e-Stat分類-人口,9
静岡県-統計・調査,9
Shërbime sociale ,9
Informació municipal,9
PROEX,9
Assistência Estudantil,9
Processos,9
Planejamento,9
Dados auxiliares,9
Mapping,9
No. of Cases Awaiting Allocation that are High Priority,9
No. of Open Cases Awaiting Allocation to a Social Worker,9
No. of Open Cases Allocated to a Social Worker,9
No. of Cases Open to Social Work,9
אוכלוסייה ודמוגרפיה,9
14. 氣候變遷 / Climate Change,9
11. 宗教與信仰 / Religion and belief systems,9
Energy & Environment,9
NHSOF,9
Kulutus ja tuotanto,9
Suomi-Viro-Suomi,9
Suomi-Ruotsi1-Suomi,9
Suomi-Ruotsi3-Suomi,9
Immigration,9
ศูนย์เทคโนโลยีสารสนเทศ,9
Indigenous peoples,9
Journalism,9
Economic Development,9
ESI SSAF Wetlands Collection,9
Finanzen,9
Wetlands,9
Division of Revenue Bills,9
Socijalna zaštita,9
Arbeitsmarkt,9
Recursos Hídricos,9
"Educación, Cultura y Deportes",9
Infraestructura y Catastro,9
Social / Población,9
Asuntos internacionales,9
Acceso a Justicia,9
14) ศักยภาพการกีฬา,9
20) การบริการประชาชนและประสิทธิภาพภาครัฐ,9
ข้อมูลประกอบการวางแผนโครงการ,9
Наука,9
Негосударственные фонды,9
События,9
"DRC: Flooding, Dec 2022",9
"The Philippines: Super Typhoon Rai (Odette), December 2021",9
"The Philippines: Typhoons, November 2020",9
"India: Cyclone Phailin, November 2013",9
Social Development,9
Getting Started,9
יצחק כהן,9
לשכת עורכי הדין,9
רשות האוכלוסין וההגירה,9
Cultura i Oci,9
Επιχειρήσεις κοινής ωφελείας / Επικοινωνία,9
Economy and business,9
Авто зам,9
Năng lượng,9
Đo đạc và bản đồ,9
Smlouvy,9
การส่งเสริมให้คนไทยมีสุขภาวะที่ดี,9
Personal Docente e Investigador,9
CC4FISH Project Reports,9
Flyingfish Management,9
Energi,9
Περιφέρειες και πόλεις,9
Εκλογές,9
Web Toolkit-Participatory design,9
Disaster and Emergency Management,8
Santé Animale - Sécurité et Contrôle Sanitaire,8
ESA Permafrost Climate Change Initiative Project (Permafrost_cci),8
"Mapped ice wedge polygon patterns from GeoEye-1, WorldView-1",8
Mapped polygon pattern geomorphometry from HRSC-AX,8
Lake Ice Classification from Sentinel-1,8
Dalton Highway Studies,8
ฐานข้อมูลโครงการส่งเสริมการจัดทำบัญชีรายบุคคลแก่เกษตรกร,8
Remote Sensing,8
แปรรูป นำเข้าส่งออก,8
Adresses Utiles,8
Gaz,8
Agro-alimentaire,8
สถิติศาสนา ศิลปะ วัฒนธรรม,8
geoscientificInformation,8
พัฒนาตลาดตราสารหนี้,8
e-Stat分類-文化・スポーツ・生活,8
CALYPSO2022,8
Patrimônio,8
Comercialização,8
7. PESSOAS ,8
Contratos e Convênios,8
التثقيف الغذائي,8
National Food Production,8
No. of Unapproved Relative Foster Carers with a Child Placed for Longer than 12 Weeks with an Allocated Link Worker,8
No. of Approved Relative Foster Carers with an Allocated Link Worker,8
No. of Approved General Foster Carers with an Allocated Link Worker,8
No. of Unapproved Relative Foster Carers with a Child Placed for Longer than 12 Weeks,8
No. of Relative Foster Carers Unapproved,8
No. of Approved Relative Foster Carers on the Panel,8
No. of Private Foster Carers on the Panel,8
No. of Approved General Foster Carers on the Panel,8
"No. of Children in an ""Other"" Placement Type in a Private Placement",8
"No. of Children in an ""Other"" Placement Type with an Allocated Social Worker",8
"No. of Children in an ""Other"" Placement Type with a Written Care Plan",8
"No. of Children in an ""Other"" Placement Type",8
No. of Children in Residential Special Care with an Allocated Social Worker,8
No. of Children in Residential Special Care with a Written Care Plan,8
No. of Children in Residential Special Care,8
No. of Children in Residential General Care in a Private Care Placement,8
No. of Children in Residential General Care with an Allocated Social Worker,8
No. of Children in Residential General Care with a Written Care Plan,8
No. of Children in Residential General Care,8
No. of Children in Relative Foster Care with an Allocated Social Worker,8
No. of Children in Relative Foster Care with a Written Care Plan,8
No. of Children in Relative Foster Care,8
No. of Children in Foster Care General in a Private Placement,8
No. of Children in Foster Care General with an Allocated Social Worker,8
No. of Children in Foster Care General with a Written Care Plan,8
No. of Children in Foster Care General,8
No. of Children in Care (All Placement Types) in an Out of State Placement with an Allocated Social Worker,8
No. of Children in Care (All Placement Types) in an Out of State Placement with a Written Care Plan,8
No. of Children in Care (All Placement Types) in an Out of State Placement,8
No. of Children in Care (All Placement Types) in a Private Placement,8
No. of Children in Care (All Placement Types) with an Allocated Social Worker,8
No. of Children in Care (All Placement Types) with a Written Care Plan,8
No. of Children in Care (All Placement Types),8
Convection,8
